Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-3083481,0,4228874,-5924902,48402654,-4489804,-6377872,37534978,-3715128,-4436128,7333556,-817700,-3052180,-4082978,-11417932,-18553090,-6415865,-4047276,-12636500,-23099641,-4935453,8958502,-13893955,-155.09239156278582,-5924902Eastern Cape: Blue Crane Route(EC102) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,8496011,0,9080300,9077800,9027205,-3647,298,9023856,20,-15460,0,-15440,-849,-151,3500,2500,-3500,11358,36829,44687,9055603,9080300,-24697,-0.27,9077800
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,67060376,0,80025140,76214280,6016575,5734281,6762159,18513015,6699451,6022491,6420331,19142273,6368360,7315726,7197503,20881589,6666026,6105880,6135810,18907716,77444593,80025140,-2580547,-3.22,76214280
Service charges - water revenue,,11408311,0,12038400,12388400,1202537,1154958,1214924,3572419,1099611,992048,932009,3023668,1127919,1104690,1046601,3279210,1080245,1054824,976236,3111305,12986602,12038404,948198,7.88,12388400
Service charges - sanitation revenue,,5795564,0,6094020,6236000,500329,507394,520301,1528024,545180,523609,511265,1580054,516745,520935,518408,1556088,518067,525025,512913,1556005,6220171,6094016,126155,2.07,6236000
Service charges - refuse revenue,,7868145,0,8289600,8350000,688832,703081,702249,2094162,702825,702740,687837,2093402,703081,697734,702996,2103811,702996,702485,689626,2095107,8386482,8289596,96886,1.17,8350000
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,0,0,54480,54480,0,0,0,0,0,0,0,0,3008,3717,5633,12358,1426,10181,6505,18112,30470,54480,-24010,-44.07,54480
Interest earned - external investments,,1703579,0,1478400,1200000,117207,16999,70663,204869,195430,58690,19555,273675,108496,51922,10391,170809,60689,74180,34891,169760,819113,1478404,-659291,-44.59,1200000
Interest earned - outstanding debtors,,2420796,0,2423200,2568540,219029,234902,236770,690701,273419,272004,276090,821513,282470,280634,282533,845637,293860,263988,269890,827738,3185589,2423204,762385,31.46,2568540
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,80425,0,95040,80000,5623,8313,6503,20439,7676,7587,3660,18923,7000,5750,7700,20450,3050,2000,1050,6100,65912,95044,-29132,-30.65,80000
Licences and permits,,645502,0,612750,855300,57171,54289,51697,163157,74308,62724,13076,150108,22940,76442,87406,186788,78122,87219,77692,243033,743086,612746,130340,21.27,855300
Agency services,,775554,0,668450,668450,66054,67913,57584,191551,75447,43959,43697,163103,57186,40033,50810,148029,36178,59621,60193,155992,658675,668454,-9779,-1.46,668450
Transfers recognised - operational,,50513417,0,50061200,51118150,17106805,311376,1160896,18579077,598680,1089392,14820901,16508973,946795,656344,12221108,13824247,503572,486927,617361,1607860,50520157,50061200,458957,0.92,51118150
Other own revenue,,6590011,0,2548640,3012170,708341,114984,361500,1184825,964708,144763,64812,1174283,276325,99622,104976,480923,247629,174480,237883,659992,3500023,2548644,951379,37.33,3012170
Gains on disposal of PPE,,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99996,-99996,-100,0
Total Revenue (excl. capital transfers and contributions),,163357691,0,173569620,171823570,35715708,8904843,11145544,55766095,11236755,9904547,23793233,44934535,10419476,10853398,22239565,43512439,10188360,9558168,9656879,29403407,173616476,173569628,46848,0.02699089727841094,171823570
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,54443703,0,63161937,58573110,4495767,4551142,4467044,13513953,4700869,7201006,4646578,16548453,4430533,4614699,4632197,13677429,5067193,5236244,4624323,14927760,58667595,63161937,-4494342,-7.12,58573110
Remuneration of councillors,,2996771,0,3215120,3104840,243410,243410,243410,730230,243410,243410,243410,730230,243410,243192,243301,729903,377882,256825,257480,892187,3082550,3215120,-132570,-4.12,3104840
Debt impairment,,1856796,0,6269820,6100000,522483,522483,522483,1567449,522483,522483,522483,1567449,423436,508335,508335,1440106,508335,508335,2072613,3089283,7664287,6269820,1394467,22.24,6100000
Depreciation and asset impairment,,35423628,0,21624000,36774200,1766795,1766795,1766795,5300385,1766795,1766795,1766795,5300385,10604445,3029315,3029315,16663075,3029315,3029315,3029325,9087955,36351800,21624000,14727800,68.11,36774200
Finance charges,,2821472,0,1281400,3409690,0,0,0,0,0,0,94135,94135,0,0,0,0,0,76026,188735,264761,358896,1281400,-922504,-71.99,3409690
Bulk purchases,,53650958,0,59919900,55651140,19234,6929921,7174208,14123363,4459365,4011025,3951564,12421954,4106609,5113599,4209581,13429789,3981179,3647759,3964885,11593823,51568929,59919900,-8350971,-13.94,55651140
Other Materials,,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1752814,0,0,1342880,197823,80331,67194,345348,99671,64070,188525,352266,44009,126927,161174,332110,48371,70655,98755,217781,1247505,,1247505,0,1342880
Transfers and grants,,0,0,349830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349830,-349830,-100,0
Other expenditure,,47191032,0,43647135,50493840,3170353,3020493,3301765,9492611,4401681,4272190,4975628,13649499,3316692,3541802,4655043,11513537,2854478,3269036,3635449,9758963,44414610,43647135,767475,1.76,50493840
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,200138700,0,199469142,215449700,10415865,17114575,17542899,45073339,16194274,18080979,16389118,50664371,23169134,17177869,17438946,57785949,15866753,16094195,17871565,49832513,203356172,199469142,3887030,1.9486873814296548,215449700
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-36781009,0,-25899522,-43626130,25299843,-8209732,-6397355,10692756,-4957519,-8176432,7404115,-5729836,-12749658,-6324471,4800619,-14273510,-5678393,-6536027,-8214686,-20429106,-29739696,-25899514,-3840182,14.827235754307978,-43626130
Transfers recognised - capital,,40538934,0,18146450,20384320,0,1440051,373987,1814038,366524,11947200,1781249,14094973,2884,588908,0,591792,581710,78999,37453,698162,17198965,18146450,-947485,-5.22,20384320
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,3757925,0,-7753072,-23241810,25299843,-6769681,-6023368,12506794,-4590995,3770768,9185364,8365137,-12746774,-5735563,4800619,-13681718,-5096683,-6457028,-8177233,-19730944,-12540731,-7753064,-4787667,61.75193446100793,-23241810
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,3757925,0,-7753072,-23241810,25299843,-6769681,-6023368,12506794,-4590995,3770768,9185364,8365137,-12746774,-5735563,4800619,-13681718,-5096683,-6457028,-8177233,-19730944,-12540731,-7753064,-4787667,61.75193446100793,-23241810
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,3757925,0,-7753072,-23241810,25299843,-6769681,-6023368,12506794,-4590995,3770768,9185364,8365137,-12746774,-5735563,4800619,-13681718,-5096683,-6457028,-8177233,-19730944,-12540731,-7753064,-4787667,61.75193446100793,-23241810
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,3757925,0,-7753072,-23241810,25299843,-6769681,-6023368,12506794,-4590995,3770768,9185364,8365137,-12746774,-5735563,4800619,-13681718,-5096683,-6457028,-8177233,-19730944,-12540731,-7753064,-4787667,61.75193446100793,-23241810Eastern Cape: Ikwezi(EC103) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,1593890,0,1676503,1722590,2226286,0,-1442,2224844,1442,0,-503,939,0,0,0,0,0,0,0,0,2225783,1676507,549276,32.76,1722590
Property rates - penalties and collection charges,,231287,0,197043,206962,23632,23567,29921,77120,16000,32566,50119,98685,31373,30339,29822,91534,29595,16034,15108,60737,328076,197042,131034,66.5,206962
Service charges - electricity revenue,,6595498,0,9219863,9201585,557078,549438,568036,1674552,523226,584528,616990,1724744,842723,428882,554308,1825913,394173,306654,1913558,2614385,7839594,9219865,-1380271,-14.97,9201585
Service charges - water revenue,,1238415,0,2101817,1307817,111325,111373,111146,333844,111492,111373,113373,336238,111373,111373,2303,225049,4084,130074,42642,176800,1071931,2101817,-1029886,-49,1307817
Service charges - sanitation revenue,,1514705,0,1595088,1595089,130771,129914,130388,391073,130782,129914,129677,390373,131859,129440,159243,420542,129361,129598,129185,388144,1590132,1595088,-4956,-0.31,1595089
Service charges - refuse revenue,,1280768,0,1352284,1352284,113900,113900,113778,341578,114022,113900,113900,341822,113966,113900,113900,341766,113900,113954,113900,341754,1366920,1352287,14633,1.08,1352284
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,20269,0,69080,69080,42167,3269,16634,62070,827,1091,1262,3180,1549,794,15005,17348,5194,930,864,6988,89586,69079,20507,29.69,69080
Interest earned - external investments,,61173,0,45616,45616,984,14718,14223,29925,1126,436,1150,2712,409,0,73,482,2643,3960,4024,10627,43746,45617,-1871,-4.1,45616
Interest earned - outstanding debtors,,722520,0,639956,639956,101928,103552,115560,321040,0,118065,236715,354780,120046,118989,122098,361133,123858,77287,78051,279196,1316149,639960,676189,105.66,639956
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Licences and permits,,126357,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,30000
Agency services,,0,0,649188,649188,16062,46709,20674,83445,1354,11450,-4000,8804,0,0,0,0,0,0,0,0,92249,649189,-556940,-85.79,649188
Transfers recognised - operational,,23877507,0,24524400,25979145,7150350,-363226,-211735,6575389,-10870,-295843,7217100,6910387,0,0,4433000,4433000,0,1155626,0,1155626,19074402,24524400,-5449998,-22.22,25979145
Other own revenue,,1044665,0,1717285,5042932,1609,6690,3017,11316,5590,17025,377851,400466,4045,10268,29068,43381,-7548,884296,135385,1012133,1467296,1717286,-249990,-14.56,5042932
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,38307054,0,43788123,47842244,10476092,739904,910200,12126196,894991,824505,8853634,10573130,1357343,943985,5458820,7760148,795260,2818413,2432717,6046390,36505864,43788137,-7282273,-16.63069840125877,47842244
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,17842909,0,21082291,21914486,1593829,1668763,1568745,4831337,1585925,2286537,1572388,5444850,1576378,1476830,1587297,4640505,1883063,1625232,1656791,5165086,20081778,21082291,-1000513,-4.75,21914486
Remuneration of councillors,,1593348,0,2030720,2030720,121756,142359,142359,406474,142359,142359,142359,427077,142359,162265,157289,461913,203846,169585,169585,543016,1838480,2030726,-192246,-9.47,2030720
Debt impairment,,8183394,0,645217,645217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645216,-645216,-100,645217
Depreciation and asset impairment,,2815430,0,1217716,1217716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217715,-1217715,-100,1217716
Finance charges,,616474,0,93720,93720,0,0,0,0,0,0,14580,14580,0,5191,0,5191,6269,0,2913,9182,28953,93720,-64767,-69.11,93720
Bulk purchases,,5879737,0,6409268,5632841,0,758649,0,758649,0,730750,0,730750,60000,0,0,60000,0,0,4611092,4611092,6160491,6409272,-248781,-3.88,5632841
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,7134,0,0,7134,0,0,0,0,7134,,7134,0,0
Contracted services,,0,0,2643653,5008820,613026,15032,92664,720722,61160,752339,229680,1043179,6030,153659,573263,732952,315985,20000,5365507,5701492,8198345,2643654,5554691,210.11,5008820
Transfers and grants,,0,0,0,5813131,665464,162137,162321,989922,207241,168757,-335194,40804,438075,189007,136752,763834,59168,224853,2032175,2316196,4110756,,4110756,0,5813131
Other expenditure,,16150432,0,10139572,5485592,572341,459939,727694,1759974,195561,224391,2581893,3001845,624645,363597,526135,1514377,508286,84385,3712771,4305442,10581638,10139574,442064,4.36,5485592
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,53081724,0,44262157,47842243,3566416,3206879,2693783,9467078,2192246,4305133,4205706,10703085,2854621,2350549,2980736,8185906,2976617,2124055,17550834,22651506,51007575,44262168,6745407,15.23966697699941,47842243
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-14774670,0,-474034,1,6909676,-2466975,-1783583,2659118,-1297255,-3480628,4647928,-129955,-1497278,-1406564,2478084,-425758,-2181357,694358,-15118117,-16605116,-14501711,-474031,-14027680,2959.232624026699,1
Transfers recognised - capital,,13167185,0,7284600,18699670,0,0,0,0,0,0,0,0,0,0,0,0,0,4969264,0,4969264,4969264,7284596,-2315332,-31.78,18699670
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-1607485,0,6810566,18699671,6909676,-2466975,-1783583,2659118,-1297255,-3480628,4647928,-129955,-1497278,-1406564,2478084,-425758,-2181357,5663622,-15118117,-11635852,-9532447,6810565,-16343012,-239.96558288482674,18699671
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-1607485,0,6810566,18699671,6909676,-2466975,-1783583,2659118,-1297255,-3480628,4647928,-129955,-1497278,-1406564,2478084,-425758,-2181357,5663622,-15118117,-11635852,-9532447,6810565,-16343012,-239.96558288482674,18699671
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-1607485,0,6810566,18699671,6909676,-2466975,-1783583,2659118,-1297255,-3480628,4647928,-129955,-1497278,-1406564,2478084,-425758,-2181357,5663622,-15118117,-11635852,-9532447,6810565,-16343012,-239.96558288482674,18699671
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-1607485,0,6810566,18699671,6909676,-2466975,-1783583,2659118,-1297255,-3480628,4647928,-129955,-1497278,-1406564,2478084,-425758,-2181357,5663622,-15118117,-11635852,-9532447,6810565,-16343012,-239.96558288482674,18699671Eastern Cape: Makana(EC104) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,46135174,0,45925379,45925379,15828200,-4862396,3858486,14824290,5247169,5400986,3625179,14273334,3626141,2997941,3625179,10249261,3625179,3625179,-1549256,5701102,45047987,45925379,-877392,-1.91,45925379
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,95765691,0,144242000,144242000,50600586,14764410,9903481,75268477,7681043,9339163,9844369,26864575,6603575,6854816,9844369,23302760,9844369,9844369,17322343,37011081,162446893,144242000,18204893,12.62,144242000
Service charges - water revenue,,39593551,0,50837378,50837378,6699994,-2191297,-682380,3826317,2366979,13960150,4028139,20355268,4154013,3462404,4028139,11644556,4028139,4028139,6247404,14303682,50129823,50837378,-707555,-1.39,50837378
Service charges - sanitation revenue,,19752159,0,24217236,24217236,7318133,-1261445,1349955,7406643,1302444,1346549,1319067,3968060,1321607,1345596,1319067,3986270,1319067,1319067,986338,3624472,18985445,24217236,-5231791,-21.6,24217236
Service charges - refuse revenue,,6362861,0,10907789,10907789,951913,-813936,822578,960555,682909,821439,818777,2323125,820253,822024,818777,2461054,818777,818777,764191,2401745,8146479,10907789,-2761310,-25.32,10907789
